page_id,page_title,page_ns,revision_id,timestamp,contributor_id,contributor_name,text
6732,|بهرام ورجاوند|,0,14768141,2015-02-10T18:35:15Z,111931,|Saeidpourbabak|,"{{تغییر مسیر|ورجاوند}}

'''وَرجاوَند''' به معنی: ارجمند. برازنده.دارای فره ایزدی. خداوند ارج<ref> لغتنامه دهخدا </ref>

'''وَرجاوَند''' واژه‌ای فارسی و به معنی [[مقدس]] است.
یکی از افراد موعود در دین زرتشت [[کی‌بهرام ورجاوند]] نام دارد که بر پایه "
6734,|منچوری|,0,16955632,2016-05-03T22:16:13Z,206089,|Rezabot|,"[[پرونده:China Regions (including Taiwan).png|بندانگشتی|چپ|270px|مناطق چین. رنگ سرمه‌ای نشاندهنده منچوری است.]]
'''مَنچوری''' (در زبان [[منچو]]: Manju، به چینی ساده: 满洲، چینی سنتی: 滿洲، به پین‌یین: Mǎnzhōu) نام منطقه شمال شرقی کشور[[جمهوری خلق چین]] است. منچوری سکونتگاه قدیمی اقوامی مانند [[خیانبی]]، [[خیتان]]، [[جورچن]] و منچو است.
نام رایجتر در زبان [[زبان چینی|چینی]] برای آن منطقه دونگبی (Dongbei) است که به معنی شمال شرقی است.

شهرهای اصلی منچوری عبارت‌اند از:
* [[شنیانگ]]
* [[دالیان]]
* [[هاربین]]
* [[چانگچون]]
* [[چیچیهار]] (Qiqihar)
* [[شهر جیلین]]

== منابع ==
{{پانویس}}
Wikipedia contributors, ""Manchuria,"""
6735,|چین|,0,18140446,2016-09-22T18:08:20Z,477903,|Babaksaeidpour|,"{{کاربردهای دیگر}}
{{Coord|۳۵|N|۱۰۳|E|type:country|display=title}}
{{جعبه اطلاعات کشور
| نام اصلی = 中华人民共和国
| نام فارسی رسمی = جمهوری مردمی چین
|نام عادی =
| تصویر پرچم = Flag of the People's Republic of China.svg
| تصویر نشان ملی = National Emblem of the People's Republic of China.svg
|شعار ملی =
|سرود ملی ={{وسط|[[پرونده:March of the Volunteers instrumental.ogg]]}}{{سخ}}[[پیش‌تاختن داوطلبان]]
|نقشه = People's Republic of China (orthographic projection).svg
|پایتخت = [[پکن]] |latd=۲|latm=۲۰|latNS=N|longd=۱|longm=۴۰|longEW=E
|بزرگ‌ترین شهر = [[شانگهای]]
|زبان رسمی = [[زبان ماندارین]]
|نوع حکومت = دولت سوسیالیستی تک‌حزبی
|نوع حاکمان =• [[رئیس جمهور]]{{سخ}}• [[نخست‌وزیر]]
"
6737,|کالیفرنیا|,0,18103457,2016-09-15T15:31:42Z,420876,|Sharaky|,"{{Infobox U.S. state
|Name = کالیفرنیا
|Country = [[ایالات متحده آمریکا]]
|Fullname = State of California
|StateAnthem = [[I Love You, California]]
|Flag = Flag of California.svg
|Flaglink = [[پرچم کالیفرنیا]]
|Seal = Seal of California.svg
|Former = Mexico (Province of Alta California)
|Map = California in United States.svg
|Nickname = The Golden State
|Demonym = Californian
|Motto = [[یوریکا|Eureka]]<ref name=""motto-symbols"">{{cite web |url=http://www.leginfo.ca.gov/cgi-bin/displaycode?section=gov&group=00001-01000&file=420-429.9 |title=Government Code Section 420-429.8 |publisher=State of California Legislative Council |accessdate=December 24, 2009}}</ref>
|MottoEnglish = I have found it
|Capital = [[ساکرامنتو، کالیفرنیا|ساکرامنتو]]
|OfficialLang = [[زبان انگلیسی|انگلیسی]]
|Languages = <small>Native languages as of 2007</small>
* [[زبان انگلیسی|انگلیسی]] ۵۷٫۴٪<ref name=""Language2007"">"
6738,|موزه هنان|,0,17570483,2016-07-08T17:11:54Z,279395,|Dexbot|,"{{coord|34|47|20|N|113|39|58|E|region:CH_source:kolossus-zhwiki|display=title}}
{{Infobox Museum
|name          = موزه هنان{{سخ}}Henan Museum
|image         = Henan_Museum.jpg
|imagesize     = 200px
|map_type      =
|map_caption   =
|latitude      =
|longitude     =
|established   = June ۱۹۲۷
|dissolved     =
|location      = [[Jinshui District]], [[ژنگژو]], [[استان هنان]]
|type          = [[نگارخانه]]
|visitors      =
|director      =
|curator       =
|publictransit =
|website       = [http://www.chnmus.net/ www.chnmus.net]
}}

'''موزه هنان''' یکی از موزه‌های استان [[هنان]] چین است.

این موزه در سال ۱۹۲۷ میلادی در شهر [[کایفنگ]] بنیاد شد اما سالها بعد به شهر [[ژنگژو]] انتقال یافت. 
"
6739,|ولسوالی اورگون|,0,17740824,2016-07-29T12:01:39Z,420876,|Sharaky|,"{{جعبه شهر افغانستان
|نام‌رسمی=ارگون 
|عرض‌جغرافیایی =
|طول‌جغرافیایی =
|تصویر= Paktika districts.png
|اندازه‌تصویر= 220 px
|برچسب‌تصویر= ولسوالی‌های پکتیکا
|ولایت=پکتیکا  
|ولسوالی=
|علاقه‌داری=  
|نام‌محلی=
|نام‌های‌قدیمی=
|سال‌شهرشدن=  
|جمعیت =
|رشدجمعیت=
|تراکم‌جمعیت=
|زبان=
|مذهب=
|مساحت=
|ارتفاع=
|میانگین‌دما=
|میانگین‌بارش‌سالانه=
|شمارروزهای‌یخبندان=
|شهردار=
|ره‌آورد=
|پیش‌شماره=
|وب‌گاه=
|جمله‌خوشامد=
|پانویس=
}}

"
6740,|یوتا|,0,17955537,2016-08-23T15:05:43Z,1385,|Tgeik|,"{{Coord|39.5|N|111.5|W|region:US-UT_type:adm1st_scale:3000000|display=title}}
{{US state |
  Name            = یوتا |
  Fullname        = ایالت یوتا{{سخ}}Utah |
  Flag            = Flag of Utah.svg |
  Flaglink      = پرچم رسمی ایالت |
  Seal            = Seal of Utah (Alternate).svg |
  Seallink = نشان رسمی ایالت |
  Map             = Map of USA UT.svg|
  Nickname        = Beehive State{{سخ}}ایالت کندوی زنبورها |
  Motto           = ""Industry""{{سخ}}صنعت |
  Capital         = [[سالت لیک سیتی]] |
  LargestCity     = [[سالت لیک سیتی]] |
  Governor        = [[گری هربرت]] (ج)|
  Senators        = [[اورین هتچ]] (ج){{سخ}}[[مایک لی (سیاست‌مدار)|مایک لی]] (ج) |
  PostalAbbreviation = UT |
  OfficialLang    = [[زبان انگلیسی|English]]|
  AreaRank        = 13th |
  TotalAreaUS     = ۸۴٬۸۸۹ |
  TotalArea       = ۲۱۹٬۸۸۷ |
  LandAreaUS      = ۸۲٬۱۲۲ |
"
6741,|وایومینگ|,0,17850631,2016-08-09T08:53:45Z,557743,|YamahaBot|,"{{Coord|۴۳|N|۱۰۷٫۵|W|region:US-WY_type:adm1st_scale:3000000|display=title}}
{{Infobox U.S. state
|Name=وایومینگ
|Fullname=ایالت وایومینگ
|Flag=Flag of Wyoming.svg
|Flaglink=[[پرچم وایومینگ]]
|Seal=Seal of Wyoming.svg
|Seallink=[[آرم وایومینگ|آرم]]
|Map=Wyoming in United States.svg
|Nickname=ایالت برابری (رسمی)،{{سخ}}ایالت گاوچران‌ها، وایومینگ بزرگ،{{سخ}}Wonderful Wyoming
|Motto=حقوق برابر
|Former=Wyoming Territory
|Capital=[[شاین، وایومینگ|شاین]]
|LargestMetro=[[Cheyenne metropolitan area|Cheyenne Metro Area]]
|OfficialLang=[[زبان انگلیسی]]
|Demonym=وایومینگی
|LargestCity=capital
|Governor=[[مت مید]] (R)
|Lieutenant Governor=
|Lieutenant Governor_alt=Secretary of State
|Legislature=[[قوه مقننه وایومینگ]]
|Upperhouse=[[سنای وایومینگ|سنا]]
|Lowerhouse=[[مجلس نمایندگان وایومینگ|مجلس نمایندگان]]
"
6742,|میزوری|,0,17562311,2016-07-07T12:36:23Z,557743,|YamahaBot|,"{{Coord|۳۸٫۵|N|۹۲٫۵|W|region:US-MO_type:adm1st_scale:3000000|display=title}}
{{US state |
 Name = میزوری |
 Fullname = ایالت میزوری{{سخ}}Missouri|
 Former = Missouri Territory |
 Flag = Flag of Missouri.svg |
 Flaglink = پرچم ایالت میزوری |
 Seal = Seal of Missouri.svg|
 Seallink= نشان رسمی ایالت|
 Map = Map of USA MO.svg |
 Nickname = The Show Me State''{{سخ}}ایالت ""نشانم بده""|
 Motto = Salus populi suprema lex esto{{سخ}}بگذار خوبی مردم برترین قانون باشد |
 Capital = [[جفرسون‌سیتی]] |
 LargestCity = [[کانزاس‌سیتی]] |
 LargestMetro =[[سنت‌لوئیس]]<ref>http://www.census.gov/population/cen2000/phc-t29/tab03b.xls U.S. Census 2000 Metropolitan Area Rankings; ranked by population</ref> |
 Governor = [[جی نیکسون]] (د) |
 Senators = [[روی بلانت]] (ج){{سخ}}خانم [[کلیر مک‌کسکیل]] (د){{سخ}}|
 PostalAbbreviation = MO |
"
6744,|کتاب جامعه|,0,17529541,2016-07-06T07:12:19Z,206089,|Rezabot|,"کتاب '''جامعه بن داود''' (در [[عبری]]:מגילת קהלת کوهِلِت) نام یکی از بخش‌های [[عهد عتیق]] کتاب مقدس و در باره [[سلیمان]] پسر [[داوود]] است . به نظر می‌رسد در طول زمان، توسط نویسندگان دیگری، چیزهایی بر متن اصلی افزوده شده باشد.کتاب شامل انعکاسی از فلسفه و الهیات انسانی سالمند است که قسمت اعظم زندگی او بدلیل عدم اعتماد به خدا باطل بوده است.زندگی که درآن خدا مرکز نباشد بی هدف و باطل است بدون او هیچ چیز باعث خشنودی و رضایت واقعی نمی‌گردد.
{{مدرک}}

== منابع ==
{{پانویس}}
* کتاب مقدس عهد عتیق و عهد جدید، ترجمه فاضل خان همدانی، ویلیام گلن، هنری مرتن، تهران: اساطیر، ۱۳۷۹، ISBN 964-331-068-X
"
6748,|خاور دور|,0,17807872,2016-08-06T08:36:44Z,194.225.28.16,Anonymous,"{{نقشه خاور دور}}
'''خاور دور''' اصطلاحی است که مردم مغرب‌زمین به بخش شرقی آسیا از جمله کشورهای چین، ژاپن، منطقه [[هندوچین]] و غیره داده‌اند. 
برخی از مردم آسیا و [[خاورمیانه]] بر این باورند که اصطلاحاتی چون «خاور دور» و «خاورمیانه» برخاسته از دیدگاه [[اروپامحوری]] است و درست‌تر آنست که بجای آنها از اصطلاحاتی همچون «آسیای شرقی» و «آسیای غربی» استفاده شود.

{{جغرافیا-خرد}}
{{مناطق جهان}}

[[رده:آسیا]]"
6749,|مهدی بازرگان|,0,18185659,2016-09-30T19:47:14Z,182777,|Sonia Sevilla|,"{{بهبود منبع}}
{{Infobox officeholder
|name           = مهدی بازرگان
|image          = Mehdi Bazargan Portrait.jpg|350px
|caption        = رُخ‌نگاره‌ای از مهدی بازرگان
|office3        = [[مجلس شورای اسلامی|عضو مجلس شورای اسلامی]]
|constituency3  = [[تهران]]
|term_start3    = ۱۴ اردیبهشت ۱۳۵۹
|term_end3      = ۱۶ اردیبهشت ۱۳۶۳
|office         = [[نخست‌وزیر ایران|۷۵امین]] [[فهرست نخست‌وزیران ایران پس از مشروطه|نخست‌وزیر ایران]]{{سخ}}<small>اولین نخست‌وزیر جمهوری اسلامی</small>
|term_start     = ۱۵ بهمن ۱۳۵۷
|term_end       = ۱۵ آبان ۱۳۵۸
|deputy         = [[عباس امیرانتظام]]
|predecessor    = [[شاپور بختیار]] (نخست‌وزیر حکومت پهلوی)
|successor      = [[ابوالحسن بنی صدر]]
"
6752,|اسپانیا|,0,18028930,2016-09-02T10:42:34Z,506806,|شمرون|,"{{coord|۴۰|۲۶|N|۳|۴۲|W|type:country|display=title}}
{{جعبه اطلاعات کشور|
نام اصلی = Reino de España |
نام فارسی رسمی = کشور پادشاهی اسپانیا|
نام عادی = اسپانیا |
تصویر پرچم = Flag of Spain.svg |
تصویر نشان ملی = Escudo de España.png |
شعار ملی = |
سرود ملی = |
نقشه = EU-Spain.svg |
پایتخت = [[مادرید]] |latd=۵۲|latm=۳۱|latNS=N|longd=۱۳|longm=۲۴|longEW=E|
بزرگ‌ترین شهر = [[مادرید]] |
زبان رسمی = [[زبان اسپانیایی|اسپانیایی]] |
نوع حکومت = [[پادشاهی مشروطه]] |
نوع حاکمان = • [[پادشاه]]{{سخ}}• [[نخست‌وزیر]]{{سخ}}|
نام حاکمان = [[فلیپه ششم (اسپانیا)|فیلیپ ششم]]{{سخ}}[[ماریانو راخوی]] |
نحوه تشکیل = وحدت{{سخ}}اتحاد سلسله‌ای{{سخ}}de facto{{سخ}}de jure{{سخ}}-{{سخ}}|
"
6753,|باشگاه فوتبال بارسلونا|,0,18125924,2016-09-19T22:14:55Z,96985,|Iroony|,"{{مقاله برگزیده}}
{{جعبه اطلاعات تیم فوتبال
| نام باشگاه      = باشگاه فوتبال بارسلونا
| تصویر           = [[پرونده:FCB.svg|160px]]
| توضیحات         =
| نام کامل باشگاه = باشگاه فوتبال بارسلونا{{سخ}}(Fútbol Club Barcelona)
| لقب(ها)        = (آبی و اناری‌ها){{سخ}}(آزلگرونا){{سخ}}(کاتالانی‌ها)
| شعار            = فراتر از یک باشگاه
| نام غیررسمی     = [[بارسا]] (Barça)، [[آبی و اناری‌ها]] (Blaugranes)
| تاریخ تأسیس     = ۲۹ نوامبر ۱۸۹۹
| تاریخ انحلال      =
| نام ورزشگاه     = [[استادیوم نیوکمپ|نیوکمپ]]
| گنجایش          = ۹۹٬۳۵۴<ref name=""other teams"">"
6759,|آیداهو|,0,17716607,2016-07-27T01:49:49Z,206089,|Rezabot|,"{{Coord|۴۵|N|۱۱۴|W|region:US-ID_type:state|display=title}}
{{US state |
 Name = آیداهو |
 Fullname = ایالت آیداهو{{سخ}}Idaho |
 Flag = Flag of Idaho.svg |
 Flaglink = پرچم آیداهو |
 Seal = Seal of Idaho.svg|
 Seallink = آرم آیداهو |
 Map = Map_of_USA_ID.svg |
 Nickname = Gem State{{سخ}}(ایالت گوهری) |
 Motto = Esto perpetua{{سخ}}(تا ابد بایسته باد) |
 Capital = [[بویزی]] |
 OfficialLang = [[زبان انگلیسی|English]] [http://www.us-english.org/inc/official/states.asp] |
 LargestCity = [[بویزی]] |
 Governor = [[بوچ آتر]] (جمهوری خواه)|
 Senators = [[لری کریگ]] (جمهوری خواه){{سخ}}[[مایک کرپو]] (جمهوری خواه) |
 PostalAbbreviation = ID |
 AreaRank = ۱۴<sup>th</sup> |
 TotalAreaUS = ۸۳٬۶۴۲ |
 TotalArea = ۲۱۶٬۶۳۲ |
 LandAreaUS =۸۲٬۸۱۹ |
 LandArea = ۲۱۴٬۴۹۹ |
 WaterAreaUS = ۸۲۴ |
 WaterArea = ۲٬۱۳۳ |
 PCWater = ۰٫۹۸ |
 PopRank = ۳۹<sup>"
6760,|نوادا|,0,16399516,2016-01-11T20:41:55Z,520424,|Modern Sciences|,"{{دیگر کاربردها}}
{{US state
|Name =ایالت نوادا
|Fullname = نوادا
|Flag = Flag of Nevada.svg
|Flaglink = [[پرچم نوادا|پرچم]]
|Seal = Nevada-StateSeal.svg
|Map = Map of USA NV.svg
|Nickname = Silver State (رسمی) ایالت نقره{{سخ}}Sagebrush State{{سخ}}ایالت درمنه{{سخ}}Battle Born State{{سخ}}ایالت زاده نبرد
|Demonym = Nevadan
|Motto = All For Our Country{{سخ}}همه چیز برای کشورمان
|Former = Nevada Territory
|Capital = [[کارسون سیتی]]
|LargestCity = [[لاس وگاس]]
|LargestCounty = [[شهرستان نای، نوادا|نای]]
|LargestMetro = [[لاس وگاس|منطقه کلان‌شهری لاس وگاس]]
|Governor = [[برایان ساندووال]] ([[حزب جمهوری‌خواه ایالات متحده آمریکا|ج]])
|Lieutenant Governor = [[Brian Krolicki]] ([[حزب جمهوری‌خواه ایالات متحده آمریکا|ج]])
|Legislature = [[Nevada Legislature]]
"
6761,|کانزاس|,0,17560196,2016-07-07T10:40:59Z,557743,|YamahaBot|,"{{Coord|38|27|N|96|32|W|region:US-KS_type:landmark|display=title}}
{{US state |
  Name            = کانزاس |
  Fullname        = ایالت کانزاس{{سخ}}Kansas |
  Flag            = Flag of Kansas.svg |
  Flaglink      = پرچم ایالت |
  Seal             =Seal_of_Kansas.svg|
  Seallink = نشان رسمی ایالت |
  Map             = Map of USA KS.svg |
  OfficialLang = English<ref>[http://www.kansas.com/news/legislature/story/68114.html] House Bill No. ۲۱۴۰ was signed into law on May ۱۱, the law begins July ۱.</ref> |
  OfficialLang    = [[زبان انگلیسی|English]]<ref>[http://www.us-english.org/inc/official/states.asp U.S. ENGLISH,Inc]</ref>|
  Nickname        = The Sunflower State{{سخ}}ایالت آفتابگردان |
  Motto           = Ad astra per aspera{{سخ}}پیش بسوی ستارگان |
  Capital         = [[توپیکا]] |
  LargestCity     = [[ویچیتا]] |
  Governor        = سام براونبک (ج)|
"
6762,|کلرادو|,0,17706784,2016-07-26T13:45:12Z,557743,|YamahaBot|,"{{Coord|39|N|105.5|W|region:US-CO_type:adm1st_scale:3000000|display=title}}
{{US state |
  Name            = کلرادو |
  Fullname        = ایالت کلرادو{{سخ}}Colorado |
  Flag            = Flag of Colorado.svg |
  Flaglink        = پرچم ایالت کلرادو |
  Seal            = Seal of Colorado.svg|
  Seallink = نشان رسمی ایالت |
  Map             = Map_of_USA_CO.svg |
  Nickname        = The Centennial State{{سخ}}ایالت سده |
  Motto           = Nil sine numine{{سخ}}به غیر از خدای هیچ |
  Capital         = [[دنور]] |
  OfficialLang    = [[زبان انگلیسی|English]] |
  Demonym         = Coloradoan |
  LargestCity     = [[دنور]] |
  LargestMetro    = [[دنور]] |
 | Governor        = [[جان هیکنلوپر]] [[دموکرات|(د)]]
  |Lieutenant Governor = [[جوزف گارسیا]] [[دموکرات|(د)]]
 |Legislature     = [[مجمع عمومی کلرادو]]
  |Upperhouse      = [[مجلس سنای کلرادو]]
"
6763,|ایالت واشینگتن|,0,17802855,2016-08-05T16:08:43Z,318046,|Yamaha5|,"{{Coord|47.5|N|120.5|W|region:US-WA_type:adm1st_scale:3000000|display=title}}
{{Infobox U.S. state
|Name=واشینگتن
|Fullname=ایالت واشینگتن
|Flag=Flag of Washington.svg
|Flaglink=[[پرچم واشینگتن]]
|Seal=Seal of Washington.svg
|Seallink=[[نشان رسمی ایالت واشنگتن]]
|Map=Washington in United States.svg
|FlagAlt=Navy green flag with the circular Seal of Washington centered on it.
|SealAlt=A circular seal with the words ""The Seal of the State of Washington, 1889"" centered around it from top to bottom. In the center, a man with gray hair poses.
|MapAlt=Washington is located on the West Coast along the line that divides the United States from neighboring Canada. It runs entirely from east to east. It includes a small peninsula across a bay which is discontinuous with the rest of the state, along with a geographical oddity under British Columbia, Canada.
|Nickname=دولت همیشه سبز (غیررسمی){{سخ}}The Evergreen State
|Motto=<!-- see module below-->
"
6764,|اکلاهما|,0,17763670,2016-07-31T04:42:39Z,514788,|Fatranslator|,"{{دیگر کاربردها}}
{{Coord|35.5|N|98|W|region:US-OK_type:adm1st_scale:3000000|display=title}}
{{US state |
 Name = اکلاهما |
 Fullname = ایالت اکلاهما{{سخ}}Oklahoma |
 Flag = Flag of Oklahoma.svg |
 Flaglink = پرچم اکلاهما |
 Seal = Seal of Oklahoma.svg |
 Seallink = آرم اکلاهما |
 Map = Map of USA OK.svg |
 Nickname = Sooner State{{سخ}}ایالت سونرها |
 Motto = Labor omnia vincit{{سخ}}زحمت باعث پیروزیست |
 Capital = [[اکلاهما سیتی]] |
 OfficialLang = None |
 LargestCity = [[اکلاهما سیتی]] |
 Governor = برد هنری (دمکرات) |
 Senators = جیمز اینهاف (جمهوری خواه){{سخ}}تاماس کوبرن (جمهوری خواه) |
 PostalAbbreviation = OK |
 AreaRank = 20th |
 TotalAreaUS = ۶۹٬۹۶۰ |
 TotalArea = ۱۸۱٬۱۹۶ |
 LandAreaUS = ۶۸٬۷۳۵ |
 LandArea = ۱۷۸٬۰۲۳ |
 WaterAreaUS = ۱٬۲۲۵ |
 WaterArea = ۳٬۱۷۳ |
 PCWater = ۱٫۸ |
 PopRank = 28th |
"
6765,|نیومکزیکو|,0,18176969,2016-09-28T22:50:57Z,5.236.30.55,Anonymous,"{{Coord|34|N|106|W|region:US-NM_type:adm1st_scale:3000000|display=title}}
{{US state |
 Name = نیو مکزیکو|
 Fullname = ایالت نیومکزیکو{{سخ}}New Mexico|
 Flag = Flag of New Mexico.svg |
 Flaglink = پرچم رسمی ایالت |
 Seal = NewMexico-StateSeal.svg |
 Seallink = نشان رسمی ایالت |
 Map = Map_of_USA_NM.svg |
 Nickname = Land of Enchantment{{سخ}}سرزمین افسونگر |
 Motto = Crescit eundo{{سخ}}می‌رود و می‌روید |
 Capital = [[سنتافه، نیومکزیکو|سنتافه]] |
 LargestCity = [[البوکرکی]] |
 Official Languages = |
 Governor = [[بیل ریچاردسون]] (د) |
 Senators = [[پیت دومنیچی]] (د){{سخ}}[[جف بینگامان]] (د) |
 PostalAbbreviation = NM |
 AreaRank = پنجمین |
 TotalAreaUS = ۱۲۱٬۶۶۵ |
 TotalArea = ۳۱۵٬۱۹۴ |
 LandAreaUS = ۱۲۱٬۴۳۲ |
 LandArea = 314,Link title590 |
 WaterAreaUS = ۲۳۴|
 WaterArea = ۶۰۷ |
 PCWater = ۰٫۲ |
 PopRank = ۳۶امین |
"
6766,|ایلینوی|,0,18132992,2016-09-21T10:40:33Z,420876,|Sharaky|,"{{Coord|41.278216|N|88.380238|W|display=title}}
{{US state |
 Name = ایلی‌نویز |
 Fullname = ایالت ایلی‌نوی{{سخ}}Illinois |
 Flag = Flag of Illinois.svg |
 Flaglink = پرچم ایلینوی |
 Seal = Illinois state seal.png |
 Seallink = آرم ایلینوی |
 Map = Map of USA IL.svg |
 Nickname = Land of Lincoln{{سخ}}ایالت [[آبراهام لینکلن]]{{سخ}}The Prairie State{{سخ}}ایالت چمن زار |
 Motto = State sovereignty, national union{{سخ}}ایالت مستقل، اتحاد ملی |
 Capital = [[اسپرینگ‌فیلد]] |
 LargestCity = [[شیکاگو]] |
 LargestMetro = [[شیکاگو]] |
 Governor = [[راد بلاگویویچ]] (دمکرات)|
 Senators = [[ریچارد دوربین]] (دمکرات){{سخ}}[[مارک کرک]] (جمهوری خواه) |
 PostalAbbreviation = IL |
 OfficialLang = [[زبان انگلیسی|English]]<ref>[http://www.ilga.gov/legislation/ilcs/ilcs3.asp?ActID=132&ChapAct=5&nbsp;ILCS&nbsp;460/&ChapterID=2&"
6768,|ویرجینیا وولف|,0,18135176,2016-09-21T17:48:31Z,514788,|Fatranslator|,"{{جعبه زندگینامه
|نام_شخص= آدلاین ویرجینیا وولف
|نام_تصویر= George Charles Beresford - Virginia Woolf in 1902.jpg|thumb
|عرض_تصویر=200px
|توضیح_تصویر= آدلاین ویرجینیا وولف
|نام دیگر= آدلاین ویرجینیا استیون (Adeline Virginia Stephen)
|لقب‌ها=
|زمینه فعالیت= [[رمان‌نویس]]، [[مقاله‌نویس]]، [[ناشر]]، [[منتقد]]
|ملیت= {{flagicon|England}} [[انگلستان|انگلیسی]]
|اهل=انگلستان
|دوره=
|سال‌های فعالیت=
|محل زندگی=
|مذهب=بی خدا
|نهاد=
|همسر= [[لئونارد وولف]] [[۱۹۴۱ (میلادی)|۱۹۴۱]]-[[۱۹۱۲ (میلادی)|۱۹۱۲]]
|فرزندان=
|والدین= لسلی استیون
|آرامگاه=
|مدفن=
|پیشه=
|سبک=
|مکتب=
|آثار= [[اتاقی از آن خود]]{{سخ}}[[به سوی فانوس دریایی]]{{سخ}}[[خانم دالووی]]
"
6769,|ماساچوست|,0,18007662,2016-08-30T00:51:45Z,206089,|Rezabot|,"{{Coord|42.3|N|71.8|W|region:US-MA_type:adm1st_scale:3000000|display=title}}
{{US state
| Name = ماساچوست
| Fullname = ایالت ماساچوست{{سخ}}Commonwealth of Massachusetts
| Flag = Flag_of_Massachusetts.svg
| Flaglink = پرچم رسمی
| Seal = Seal of Massachusetts.svg
| Seallink = نشان رسمی
| Map = Map_of_USA_MA.svg
| Nickname = Bay State{{سخ}}ایالت خلیج
| Motto = Ense petit placidam sub libertate quietem{{سخ}}با شمشیر تحت آزادی صلح را می‌جوید.
| Capital = [[بوستون]]
| LargestCity = [[بوستون]]
| Governor = [[دوال پاتریک]] (د)
| Senators = [[الیزابت وارن]] (د){{سخ}}[[اد مارکی]] (د)
| PostalAbbreviation = MA
| TradAbbreviation = Mass.
| OfficialLang = [[زبان انگلیسی|English]]
| AreaRank = 44th
| TotalAreaUS = ۱۰٬۵۵۵
| TotalArea = ۲۷٬۳۶۰
| LandAreaUS = ۹٬۱۶۱
| LandArea = ۲۳٬۷۳۴
| WaterAreaUS = ۱٬۴۰۰
| WaterArea = ۳٬۶۲۶
| PCWater = ۱۳٫۳
"
6770,|ایالت نیویورک|,0,18147175,2016-09-23T19:14:27Z,477903,|Babaksaeidpour|,"{{Coord|43|N|75|W|type:adm1st_scale:3000000_region:US-NY|name=New York|display=title}}
{{US state |
 Name = نیویورک |
 Fullname = ایالت نیویورک{{سخ}}New York |
 Flag = Flag of New York.svg |
 Flaglink = پرچم نیویورک |
 Seal = Seal of New York.svg |
 Seallink = نشان رسمی نیویورک|
 Map = Map_of_USA_NY.svg |
 Nickname = The Empire State{{سخ}}ایالت امپایر (امپراتوری) |
 Motto = !Excelsior{{سخ}}بلندتر! |
 Capital = [[آلبانی (نیویورک)|آلبانی]] |
 LargestCity = [[نیویورک]] |
 LargestMetro = [[نیویورک]] |
 Governor = [[اندرو کومو]] (د) |
 Lieutenant Governor = [[دیوید پترسون]] (D) |
 Senators = [[چارلز شومر]] (د){{سخ}}[[هیلاری کلینتون]] (د) |
 Mayor = [[Michael Bloomberg]] (I) |
 PostalAbbreviation = NY |
 OfficialLang = None |
 AreaRank = ۲۷<sup>ام</sup> |
 TotalAreaUS = ۵۴٬۵۲۰ |
 TotalArea = ۱۴۱٬۲۰۵ |
 LandAreaUS = ۴۲٬۴۶۲ |۶۱۹
"
6771,|مریلند|,0,17644074,2016-07-20T03:48:05Z,412471,|Hooman.mz|,"{{Coord|۳۹|N|۷۶٫۷|W|region:US-MD_type:adm1st_scale:3000000|display=title}}
{{دیگر کاربردها}}
{{US state |
 Name = مریلند|
 Fullname = ایالت مریلند{{سخ}}Maryland |
 Flag = Flag of Maryland.svg |
 Flaglink = پرچم رسمی ایالت |
 Seal = Marylandstateseal.jpg |
 Seallink = نشان رسمی ایالت|
 Map = Map of USA MD.svg |
 Nickname = Old Line State{{سخ}}ایالت خط قدیم{{سخ}}Free State{{سخ}}ایالت آزاد |
 Motto = Fatti maschii, parole femine{{سخ}}تلاش مردانه، مصاحبت زنانه |
 Capital = [[آناپولیس]] |
 LargestCity = [[بالتیمور]] |
 Governor = [[لاري هوگان]] (ج) |
 Senators = خانم [[باربارا مک کولسکی]] (د) {{سخ}}[[بن کاردین]] (د) |
 PostalAbbreviation = MD |
 OfficialLang = None (English, ''de facto'') |
 AreaRank = ۴۲<sup>nd</sup> |
 TotalAreaUS = ۱۲٬۴۰۷ |
 TotalArea = ۳۲٬۱۳۳ |
 LandAreaUS = ۹٬۷۷۴ |
 LandArea = ۲۵٬۳۱۴ |
"
